vpid,artist
m0002796,Snoop Dogg
m0002796,Stevie Wonder
m0002796,The Charlatans
m0002796,The Chemical Brothers
m0002796,The Slits
m0002796,Tom Williams
m0002796,slowthai
m0002798,Anna Calvi
m0002798,Archie Bell & The Drells
m0002798,Artificial Intelligence
m0002798,BETTER OBLIVION COMMUNITY CENTRE
m0002798,Ben Hayes
m0002798,Charles Bradley
m0002798,Charlotte Gainsbourg
m0002798,EELS
m0002798,Funky 4 + 1
m0002798,Gorillaz & Jehnny Beth
m0002798,HVOB
m0002798,Happy Mondays
m0002798,Ibibio Sound Machine
m0002798,Jamie Woon
m0002798,John Coltrane
m0002798,Jon Hopkins
m0002798,Jordan Rakei
m0002798,Julien Dyne
m0002798,Kathryn Joseph
m0002798,Kenneth Whalum
m0002798,Laura Marling
m0002798,Lizzo
m0002798,Nils Frahm
m0002798,PJ Harvey
m0002798,Prince Buster
m0002798,Songhoy Blues
m0002798,Soundgarden
m0002798,Stealing Sheep
m0002798,Swindle
m0002798,The Fall
m0002798,The Specials
m0002798,The Strokes
m0002798,Tom Waits
m0002798,Unloved
m0002798,Yak
m000279b,A House
m000279b,Beirut
m000279b,Bess Atwell
m000279b,Better Oblivion Community Centre
m000279b,Bombay Bicycle Club
m000279b,Buzzcocks
m000279b,Courtney Barnett
m000279b,Curtis Harding
m000279b,Everyone You Know
m000279b,Foals
m000279b,Foo Fighters
m000279b,France Gall
m000279b,Hole
m000279b,James Blake
m000279b,Jill Scott
m000279b,Jimmy Eat World
m000279b,Karen O & Danger Mouse
m000279b,Ladyhawke
m000279b,Lush
m000279b,Maribou State
m000279b,Noname
m000279b,Orange Juice
m000279b,Pink Fairies
m000279b,Santigold
m000279b,Sleaford Mods
m000279b,Sleater‐Kinney
m000279b,Sleigh Bells
m000279b,Subjective
m000279b,Todd Terje
m000279b,Tom Williams
m000279b,Weather Report
m000279b,slowthai
m000279d,Alfie Templeman
m000279d,Big Joanie
m000279d,Blur
m000279d,Charlotte Gainsbourg
m000279d,Connie Constance
m000279d,Doves
m000279d,Estrons
m000279d,Ghostpoet
m000279d,Harry J. All Stars
m000279d,Ibibio Sound Machine
m000279d,Lizzo
m000279d,Q‐Tip
m000279d,Rakim
m000279d,Róisín Murphy
m000279d,SOAK
m000279d,Teenage Fanclub
m000279d,Telex
m000279d,The Bluetones
m000279d,The B‐52s
m000279d,The Chemical Brothers
m000279d,The Murder Capital
m000279d,The Pretty Things
m000279d,The Specials
m000279d,Tim Burgess
m000279d,Tom Grennan
m000279d,XTC
m000279d,Zounds
m000279g,Alfie Templeman
m000279g,Charlotte Gainsbourg
m000279g,Doves
m000279g,Ghostpoet
m000279g,Lizzo
m000279g,Teenage Fanclub
m000279g,The B‐52s
m000279g,The Specials
m000279j,Can
m000279j,Eddie Thomas
m000279j,Edwyn Collins
m000279j,Electric Light Orchestra
m000279j,Faces
m000279j,Flat Worms
m000279j,John Myrtle
m000279j,Julia Jacklin
m000279j,Killing Joke
m000279j,Laughing Clowns
m000279j,Lou Reed
m000279j,Louis Armstrong
m000279j,NOV3L
m000279j,Odetta Hartman
m000279j,Pauline Murray
m000279j,Pom Poko
m000279j,Sacred Paws
m000279j,Stereolab
m000279j,Sweet Baboo
m000279j,Unknown Mortal Orchestra
m000279j,White Denim
m000279j,Wild Beasts
m000279l,Anchorsong
m000279l,Bailterspace
m000279l,Benjamin Zepheniah
m000279l,Blue Cheer
m000279l,Bob Dylan
m000279l,Booker Ervin
m000279l,Cass McCombs
m000279l,Cornelius
m000279l,Danny Burk and The Invaders
m000279l,Espers
m000279l,François de Roubaix
m000279l,Fumaça Preta
m000279l,Fémina
m000279l,Gene Page
m000279l,Harry Nilsson
m000279l,International Teachers of Pop
m000279l,J.J. Cale
m000279l,Joe Jackson
m000279l,K. H. mirth
m000279l,Light Conductor
m000279l,Little Feat
m000279l,Magazine
m000279l,Marry Waterson & Emily Barker
m000279l,Natalie Evans
m000279l,Niney the Observer
m000279l,Odetta Hartman
m000279l,Oliver Mtukudzi
m000279l,Pram
m000279l,The Girl With The Replaceable Head
m000279l,The June Brides
m000279l,The Righteous Brothers
m000279l,The Wave Pictures
m000279l,Tronco
m000279l,W.H Lung
m000279n,Cape Cope
m000279n,Courtney Marie Andrews
m000279n,Denai Moore
m000279n,Deptford Goth
m000279n,Gently Tender
m000279n,Ice Cold Slush
m000279n,Jockstrap
m000279n,Let’s Eat Grandma
m000279n,Lizzo
m000279n,Marged
m000279n,Militant Girlfriend
m000279n,Oh Pep!
m000279n,Spoek Mathambo
m000279n,Tiana Major9
m000279q,Cast
m000279q,Fleet Foxes
m000279q,Happy Mondays
m000279q,Loop Guru
m000279q,NZCA LINES
m000279s,2Pac
m000279s,Amy Winehouse
m000279s,Anna Calvi
m000279s,Beirut
m000279s,Bess Atwell
m000279s,Blondie
m000279s,Bonobo
m000279s,Broken Bells
m000279s,Charlotte Gainsbourg
m000279s,Elastica
m000279s,Fleetwood Mac
m000279s,Jake Bugg
m000279s,James Blake
m000279s,John Grant
m000279s,Jungle
m000279s,Kendrick Lamar
m000279s,Luscious Jackson
m000279s,Maribou State
m000279s,Phoenix
m000279s,Sister Nancy
m000279s,Soul II Soul
m000279s,Supergrass
m000279s,The Beatles
m000279s,Yak
m000279s,You Tell Me
m000279v,AC/DC
m000279v,All Saints
m000279v,Eddie Kendricks
m000279v,Goat Girl
m000279v,Gomez
m000279v,Ibibio Sound Machine
m000279v,Jeremy Warmsley
m000279v,Midlake
m000279v,Ms. Dynamite
m000279v,Oddity Road
m000279v,Orbital
m000279v,Our Girl
m000279v,Rory Gallagher
m000279v,Santigold
m000279v,Scott Walker
m000279v,Sleaford Mods
m000279v,St. Germain
m000279v,Stealing Sheep
m000279v,Tears for Fears
m000279v,The Chemical Brothers
m000279v,The Darling Buds
m000279v,The Rolling Stones
m000279v,The Ruts
m000279v,The Skints
m000279v,The Smashing Pumpkins
m000279v,The Specials
m000279v,Tindersticks
m000279v,Tiny Ruins
m000279v,Weezer
m000279v,slowthai
m00028j3,ARTHUR
m00028j3,Beck
m00028j3,Beirut
m00028j3,Blackalicious
m00028j3,Charlotte Adigéry
m00028j3,Charlotte Gainsbourg
m00028j3,Cid Rim & Lylit
m00028j3,Detroit Grand Pubahs
m00028j3,Dirty Projectors
m00028j3,ESG
m00028j3,Edwin Starr
m00028j3,Emily King
m00028j3,Flying Lotus
m00028j3,Foals
m00028j3,Gwen McCrae
m00028j3,James Blake
m00028j3,Karen O & Danger Mouse
m00028j3,Lianne La Havas
m00028j3,Lizzo
m00028j3,LoneLady
m00028j3,Paradis
m00028j3,Pet Shop Boys
m00028j3,Prince
m00028j3,Roots Manuva
m00028j3,Roy Davis Jr.
m00028j3,Rozi Plain
m00028j3,SOAK
m00028j3,Serge Gainsbourg
m00028j3,Señor Coconut y Su Conjunto
m00028j3,Slim Smith
m00028j3,Subjective
m00028j3,The Beths
m00028j3,The Human League
m00028j3,The National
m00028j3,The Source
m00028j3,The Specials
m00028j3,Tiga
m00028j3,Tom Tom Club
m00028j3,Unloved
m00028j3,White Denim
m00028j3,Wilson Pickett
m00028j3,Working Men's Club
m00028j5,Bikini Kill
m00028j5,Brigitte Bardot
m00028j5,Broken Bells
m00028j5,Chaka Demus & Pliers
m00028j5,Chaka Khan
m00028j5,Colin Stetson
m00028j5,Daniel Avery
m00028j5,David Bowie
m00028j5,Dizzee Rascal
m00028j5,Foo Fighters
m00028j5,Ibibio Sound Machine
m00028j5,James Blake
m00028j5,Joe Jackson
m00028j5,Kelis
m00028j5,Lee “Scratch” Perry
m00028j5,M83
m00028j5,Manu Chao
m00028j5,Maribou State
m00028j5,Max Cooper
m00028j5,Misty in Roots
m00028j5,Obongjayar
m00028j5,Pangaea
m00028j5,St. Vincent
m00028j5,TV on the Radio
m00028j5,The Chemical Brothers
m00028j5,The Specials
m00028j5,slowthai
m00028j7,"Black Country, New Road"
m00028j7,Anna Calvi
m00028j7,Bow Wow Wow
m00028j7,Catfish and the Bottlemen
m00028j7,Charlotte Gainsbourg
m00028j7,Darwin Deez
m00028j7,Drenge
m00028j7,Edwyn Collins
m00028j7,Foals
m00028j7,Gengahr
m00028j7,Giorgio Moroder
m00028j7,Guru & Dee C. Lee
m00028j7,Harvey Danger
m00028j7,Iggy Pop
m00028j7,Karen O & Danger Mouse
m00028j7,Kurt Vile
m00028j7,Les Paul & Mary Ford
m00028j7,Lizzo
m00028j7,Loyle Carner
m00028j7,Our Girl
m00028j7,Parquet Courts
m00028j7,Paul Williams
m00028j7,SL2
m00028j7,Stealing Sheep
m00028j7,The Band
m00028j7,The Go‐Betweens
m00028j7,The Specials
m00028j7,The Valentine Brothers
m00028j7,UNKLE
m00028j7,Unloved
m00028j7,Yak
m00028j9,Bess Atwell
m00028j9,Bob McFadden
m00028j9,Buzzcocks
m00028j9,Capital 1212
m00028j9,Catfish and the Bottlemen
m00028j9,Chris Barber’s Jazz Band
m00028j9,Joe Strummer & The Mescaleros
m00028j9,Metallica
m00028j9,Roots Manuva
m00028j9,Sarpa Salpa
m00028j9,The Beat
m00028j9,The Clash
m00028j9,The Dynamites
m00028j9,The Equals
m00028j9,The Jam
m00028j9,The Skints
m00028j9,The Specials
m00028j9,The White Stripes
m00028j9,Toots & The Maytals
m00028j9,Willie Cobbs
m00028j9,X‐Ray Spex
m00028jc,Anna von Hausswolff
m00028jc,Architects
m00028jc,Big Joanie
m00028jc,Chronixx
m00028jc,Cloud Nothings
m00028jc,Death Valley Girls
m00028jc,Dubkasm
m00028jc,Earl Sweatshirt
m00028jc,Farai
m00028jc,Flohio
m00028jc,Herbie Hancock
m00028jc,Juana Molina
m00028jc,Kamasi Washington
m00028jc,Laura Jane Grace
m00028jc,Lou Rawls
m00028jc,Marc Ribot & Tom Waits
m00028jc,Marianne Faithfull
m00028jc,Moonlight Benjamin
m00028jc,Młynarski plays Młynarski
m00028jc,Onra
m00028jc,Skalpel Big Band
m00028jc,Skinny Girl Diet
m00028jc,Sleaford Mods
m00028jc,Slipknot
m00028jc,The Diplomats
m00028jc,The Limiñanas
m00028jc,Warmduscher
m00028jc,boygenius
m00028jf,Aquatronics
m00028jf,Benny Sings
m00028jf,Clever Austin
m00028jf,Decka
m00028jf,Delicate Steve
m00028jf,Derya Yıldırım & Grup Şimşek
m00028jf,Divino Niño
m00028jf,Elektro Dschungel
m00028jf,Elizabeth Colour Wheel
m00028jf,Ezra Collective
m00028jf,Free Level
m00028jf,Ghost McGrady
m00028jf,Innsyter
m00028jf,Inwards
m00028jf,James Holden
m00028jf,Jay Glass Dubs
m00028jf,Jimi Tenor
m00028jf,Kassa Overall
m00028jf,Kiwi Jr.
m00028jf,L'Eclair
m00028jf,L'Orchestre du Montplaisant
m00028jf,Lando
m00028jf,Marie Davidson
m00028jf,Mira Calix
m00028jf,Mowgan feat.Kaleta
m00028jf,Murlo
m00028jf,N0V3L
m00028jf,Octo Octa
m00028jf,Okay Temiz
m00028jf,Placid Angles
m00028jf,Selda Bağcan
m00028jf,Shlohmo
m00028jf,Sir Shina Peters & His International Stars
m00028jf,Thunderfunk Symphony
m00028jf,Weyes Blood
m00028jf,Yusuf
m00028jf,Zeki Müren
m00028jh,(A.A.L) Against All Logic
m00028jh,Agoria
m00028jh,Andy Skopes
m00028jh,Austin Ato
m00028jh,Bicep
m00028jh,Colder
m00028jh,DJ Mehdi
m00028jh,Deena Abdelwahed
m00028jh,Ellen Allien
m00028jh,Marie Davidson
m00028jh,Massive Attack
m00028jh,Octo Octa
m00028jh,Queens of the Stone Age
m00028jh,Red Axes
m00028jh,Sharam Jey
m00028jh,U2
m00028jh,UNKLE
m00028jh,Wayward
m00028jh,박혜진 park hye jin & 박혜진 park hye jin
m00028jk,The Jam
m00028jm,David Bowie
m00028jm,John B. Spencer
m00028jm,The Cadbury Sisters
m00028jp,"Joel Culpepper, Kojey Radical & Swindle"
m00028jp,Arcade Fire
m00028jp,Beastie Boys
m00028jp,Black Uhuru
m00028jp,Curtis Mayfield
m00028jp,Dodgy
m00028jp,Elvis Costello
m00028jp,Foals
m00028jp,Garbage
m00028jp,Ibibio Sound Machine
m00028jp,Idlewild
m00028jp,James Blake
m00028jp,Kanye West
m00028jp,Kathryn Joseph
m00028jp,Kenickie
m00028jp,Lizzo
m00028jp,Lykke Li
m00028jp,Max Cooper
m00028jp,Neneh Cherry
m00028jp,Obongjayar
m00028jp,Parquet Courts
m00028jp,Pigs Pigs Pigs Pigs Pigs Pigs Pigs
m00028jp,SOAK
m00028jp,Skids
m00028jp,Sleaford Mods
m00028jp,Slowdive
m00028jp,The Rezillos
m00028jp,The Stone Roses
m00028jp,White Denim
m0002b0g,"Gianfranco, Gian Piero Reverberi"
m0002b0g,Au Pairs
m0002b0g,Beirut
m0002b0g,Candido
m0002b0g,Charlotte Gainsbourg
m0002b0g,Doves
m0002b0g,Eric Matthews
m0002b0g,Gnarls Barkley
m0002b0g,Gruff Rhys
m0002b0g,Inspiral Carpets
m0002b0g,James Blake
m0002b0g,Karen O & Danger Mouse
m0002b0g,Kurt Vile
m0002b0g,Le SuperHomard
m0002b0g,Liquid Liquid
m0002b0g,Michael Rother
m0002b0g,Orange Lemon
m0002b0g,Paul Simon
m0002b0g,Raf Rundell
m0002b0g,Sandi Sheldon
m0002b0g,Shy FX
m0002b0g,Stealing Sheep
m0002b0g,The Beatles
m0002b0g,The Beths
m0002b0g,The Chemical Brothers
m0002b0g,The Durutti Column
m0002b0g,The Specials
m0002b0g,The Who
m0002b0g,Thundercat
m0002b0g,Traffic
m0002b0g,Working Men's Club
m0002b0j,Beak>
m0002b0j,Beck
m0002b0j,Bess Atwell
m0002b0j,Black Rebel Motorcycle Club
m0002b0j,Blondie
m0002b0j,Broken Bells
m0002b0j,CHAI
m0002b0j,Chromeo
m0002b0j,E.B. The Younger
m0002b0j,Foals
m0002b0j,Ibibio Sound Machine
m0002b0j,Jimothy Lacoste
m0002b0j,Joni Mitchell
m0002b0j,Jouis
m0002b0j,Jurassic 5
m0002b0j,Kate Bush
m0002b0j,Leikeli47
m0002b0j,Lizzo
m0002b0j,Magazine
m0002b0j,Marcia Aitken
m0002b0j,Maribou State
m0002b0j,Mercury Rev
m0002b0j,Metronomy
m0002b0j,Our Girl
m0002b0j,Pavement
m0002b0j,Roy Ayers
m0002b0j,Santigold
m0002b0j,Spirit
m0002b0j,Subjective
m0002b0j,Talking Heads
m0002b0j,Teena Marie
m0002b0j,The Band
m0002b0j,The Beta Band
m0002b0j,The Chemical Brothers
m0002b0j,The Clash
m0002b0j,The Orielles
m0002b0j,The Specials
m0002b0j,Tom Petty and the Heartbreakers
m0002b0j,Toto
m0002b0j,Unloved
m0002b0j,slowthai
m0002b0l,"10,000 Maniacs"
m0002b0l,Beirut
m0002b0l,Bob Marley vs Funkstar De Luxe
m0002b0l,Charlotte Gainsbourg
m0002b0l,Cigarettes After Sex
m0002b0l,Creedence Clearwater Revival
m0002b0l,Crowded House
m0002b0l,Denio
m0002b0l,Felice Taylor
m0002b0l,James Blake
m0002b0l,Karen O & Danger Mouse
m0002b0l,Kasabian
m0002b0l,Marvin Gaye
m0002b0l,Max Cooper
m0002b0l,Neil & Liam Finn
m0002b0l,Neil Finn & Liam Finn
m0002b0l,SOAK
m0002b0l,Sleaford Mods
m0002b0l,Split Enz
m0002b0l,The Beths
m0002b0l,The House of Love
m0002b0l,Tom Waits
m0002b0n,Allen Toussaint
m0002b0n,Archie Bell & The Drells
m0002b0n,Bobbie Gentry
m0002b0n,Bobby Womack
m0002b0n,Carol Fran
m0002b0n,Chip Wickham
m0002b0n,Curtis Mayfield
m0002b0n,D/troit
m0002b0n,DJ Laurel
m0002b0n,DJ Tron
m0002b0n,Dobie Gray
m0002b0n,Dr. John
m0002b0n,Eddie Bo
m0002b0n,Ernie K-Doe
m0002b0n,Ferry Ultra
m0002b0n,Gentlemen's Dub Club
m0002b0n,Hot 8 Brass Band
m0002b0n,Hudson County
m0002b0n,James Brown
m0002b0n,Jay Nemor & Electrified
m0002b0n,Kerbside Collection
m0002b0n,Maceo Parker
m0002b0n,Marvin Gaye
m0002b0n,Melvin Sparks & Jimmy Scott
m0002b0n,Odyssey
m0002b0n,Professor Longhair
m0002b0n,Roy Ayers
m0002b0n,Roy Ellis And The Transilvanians
m0002b0n,Salena Jones
m0002b0n,Shirley Ellis
m0002b0n,Sly5thAve
m0002b0n,Smoove & Turrell
m0002b0n,Terry Callier
m0002b0n,The Gap Band
m0002b0n,The Haggis Horns
m0002b0n,The Magnificent Men
m0002b0n,The Meters
m0002b0n,The Salsoul Orchestra
m0002b0n,Tim Maia
m0002b0n,Tony & Tyrone (alias T'N'T)
m0002b0q,Arno
m0002b0q,Berry Brown
m0002b0q,Bloke Music
m0002b0q,Cat Ryan
m0002b0q,Charlotte Adigéry
m0002b0q,Cloth
m0002b0q,Dilettante
m0002b0q,Eliza Carthy
m0002b0q,Emily Breeze
m0002b0q,Faodail
m0002b0q,Frank Carter & The Rattlesnakes
m0002b0q,Horseflies
m0002b0q,Hot Chip
m0002b0q,Johnny Greystoke
m0002b0q,Kris Drever
m0002b0q,Lau
m0002b0q,Make Friends
m0002b0q,Matthew Herbert's Brexit Big Band
m0002b0q,Nardeydey
m0002b0q,Park Hotel
m0002b0q,ROE
m0002b0q,RYD
m0002b0q,Rozi Plain
m0002b0q,Señor Coconut and His Orchestra
m0002b0q,Spotlight Kid
m0002b0q,The Brian Jonestown Massacre
m0002b0q,The Dandy Warhols
m0002b0q,U.S. Girls
m0002b0q,Wit
m0002b0q,wrighty & Stefan Brown
m0002b0s,Artur Zmijewski
m0002b0s,Black to Comm
m0002b0s,Glacinto Scelsi
m0002b0s,God
m0002b0s,Ivo Malec
m0002b0s,Jemh Circs
m0002b0s,Loren MazzaCane Connors
m0002b0s,Mike Kelly
m0002b0s,Pan Sonic
m0002b0s,Public Image Ltd
m0002b0s,Puce Mary
m0002b0s,The Monks
m0002b0s,Wolf Eyes
m0002b0s,İlhan Mimaroğlu
m0002b0v,Ian McNabb
m0002b0v,Mahalia Jackson
m0002b0v,Rascalton
m0002b0v,The Icicle Works
m0002b0v,The Rezillos
m0002b0v,The Skatalites
m0002b0v,Toots & The Maytals
m0002b0x,Anna Calvi
m0002b0x,Foals
m0002b0x,Ibibio Sound Machine
m0002b0x,James Blake
m0002b0x,Jeremy Warmsley
m0002b0x,Kurt Vile
m0002b0x,Lizzo
m0002b0x,Maribou State
m0002b0x,Obongjayar
m0002b0x,Our Girl
m0002b0x,Sleaford Mods
m0002b0x,Stealing Sheep
m0002b0x,Subjective
m0002b0x,The Chemical Brothers
m0002b0x,Unloved
m0002b0x,You Tell Me
m0002b0x,slowthai
m0002b0z,Faces
m0002b0z,Horace Andy
m0002b0z,Keston Cobblers' Club
m0002b0z,Radiohead
m0002b11,Beirut
m0002b11,Bess Atwell
m0002b11,Bob James
m0002b11,Bodega
m0002b11,Bow Wow Wow
m0002b11,Boy Azooga
m0002b11,Cajun Dance Party
m0002b11,Charlotte Gainsbourg
m0002b11,Elvis Costello
m0002b11,Everyone You Know
m0002b11,James
m0002b11,Jungle Brothers
m0002b11,Karen O & Danger Mouse
m0002b11,Massive Attack
m0002b11,N.O.R.E.
m0002b11,Nadine Shah
m0002b11,Olive
m0002b11,R.E.M.
m0002b11,Reindeer Section
m0002b11,Roxanne Shanté
m0002b11,SBTRKT
m0002b11,SOAK
m0002b11,T. Rex
m0002b11,Television
m0002b11,The Beths
m0002b11,The Specials
m0002b11,The Who
m0002b11,Tom Williams
m0002b11,Vic Godard
m0002b11,Winston Surfshirt
m0002b70,Aphrodite’s Child
m0002b70,Beck
m0002b70,Cosey Fanni Tutti
m0002b70,Derya Yildirim & Grup Simsek
m0002b70,Detroit Emeralds
m0002b70,Digable Planets
m0002b70,Fat White Family
m0002b70,Foals
m0002b70,Frazier Chorus
m0002b70,Hot 8 Brass Band
m0002b70,Ibibio Sound Machine
m0002b70,Incredible Bongo Band
m0002b70,John Martyn
m0002b70,Julia Jacklin
m0002b70,Kate Bush
m0002b70,Little Simz & Cleo Sol
m0002b70,Lizzo
m0002b70,Manic Street Preachers
m0002b70,Maribou State
m0002b70,Max Cooper
m0002b70,Menahan Street Band
m0002b70,Our Girl
m0002b70,Prince & Revolution
m0002b70,Pulp
m0002b70,Santigold
m0002b70,Sleaford Mods
m0002b70,Sly & the Family Stone
m0002b70,Subjective
m0002b70,The Auteurs
m0002b70,The Go! Team
m0002b70,The Jon Spencer Blues Explosion
m0002b70,The Leisure Society
m0002b70,The Shangri‐Las
m0002b70,UNKLE
m0002b72,"Crosby, Stills, Nash & Young"
m0002b72,Beth Gibbons
m0002b72,Billie Eilish
m0002b72,Catrin Finch & Seckou Keita
m0002b72,Clifton Chenier
m0002b72,Eartha Kitt
m0002b72,Elias Rahbani
m0002b72,Fairuz
m0002b72,Ferris & Sylvester
m0002b72,Harriet Brown
m0002b72,Humble Pie
m0002b72,Ibrahim Maalouf
m0002b72,Jeanes
m0002b72,Jnr Williams
m0002b72,Kel Assouf
m0002b72,Maggie Rogers
m0002b72,Mohammed Rafi
m0002b72,Nick Waterhouse
m0002b72,Nina Simone
m0002b72,Norman Smith
m0002b72,O.V. Wright
m0002b72,Pee Wee Ellis
m0002b72,Small Faces
m0002b72,The Beatles
m0002b72,The Claypool Lennon Delirium
m0002b72,The Crickets
m0002b72,The Hollies
m0002b72,This Is the Kit
m0002b72,Tommy McCook
m0002b72,Tony Joe White
m0002b72,Vulfpeck
m0002b72,XamVolo
m0002b72,Yasmine Hamdan
m0002b72,تانيا صالح
m0002b74,Au Revoir Simone
m0002b74,Barbara Lewis
m0002b74,Gabriel Garzón-Montano
m0002b74,Grizzly Bear x Barry Jenkins & the Chopstars
m0002b74,Jidenna
m0002b74,John Coltrane
m0002b74,Kendrick Lamar
m0002b74,Lee Hurst
m0002b74,The Sea And The Cake
m0002b76,"Earth, Wind & Fire"
m0002b76,A Girl Called Eddy
m0002b76,Alessi Brothers
m0002b76,Andrew Bird
m0002b76,Beach House
m0002b76,Can
m0002b76,Daft Punk
m0002b76,David Bowie
m0002b76,Fleetwood Mac
m0002b76,Frans Brüggen & Orchestra of the Eighteenth Century
m0002b76,Howe Gelb & M. Ward
m0002b76,Jefferson Airplane
m0002b76,Lambchop
m0002b76,Leon Thomas
m0002b76,Lonnie Donegan
m0002b76,Love
m0002b76,Marvin Gaye & Tammi Terrell
m0002b76,Mel Tormé
m0002b76,Melody’s Echo Chamber
m0002b76,Murray Head
m0002b76,Nat King Cole
m0002b76,Neil Finn
m0002b76,Pepe Deluxé
m0002b76,The Fisherman’s Friends
m0002b76,The Isley Brothers
m0002b76,The Jimi Hendrix Experience
m0002b76,The Kinks
m0002b76,Tim Buckley
m0002b76,Turin Brakes
m0002b76,Vampire Weekend
m0002b78,Alessandro Alessandroni
m0002b78,Caterina Caselli
m0002b78,Ennio Morricone
m0002b78,Fellini Félin
m0002b78,Flamingods
m0002b78,Françoise Hardy
m0002b78,Giorgio Moroder
m0002b78,Kap Bambino
m0002b78,Kathryn Joseph
m0002b78,Laure Briard
m0002b78,Lizzo
m0002b78,Luigi Russolo
m0002b78,Morrissey
m0002b78,N.O.I.A.
m0002b78,Nino Rota
m0002b78,Obongjayar
m0002b78,Parliamo
m0002b78,Pet Shop Boys
m0002b78,Piero Umiliani
m0002b78,Raffaella Carrà
m0002b78,Renato Zero
m0002b78,Rita Pavone
m0002b78,Sparks
m0002b78,Succhiamo
m0002b78,The Dandy Warhols
m0002b78,The Specials
m0002b78,Unknown
m0002b7b,Arctic Monkeys
m0002b7b,Billy Bragg
m0002b7b,Bob Dylan
m0002b7b,Buddy Holly
m0002b7b,Courtney Barnett
m0002b7b,Emilíana Torrini
m0002b7b,Everything Everything
m0002b7b,Ezra Furman
m0002b7b,Goldfrapp
m0002b7b,Grace Jones
m0002b7b,Ian McNabb
m0002b7b,Johnny Cash
m0002b7b,Joni Mitchell
m0002b7b,Leonard Cohen
m0002b7b,Nancy Sinatra & Lee Hazlewood
m0002b7b,Rolling Blackouts Coastal Fever
m0002b7b,Sleeper
m0002b7b,Squeeze
m0002b7b,The Coral
m0002b7b,The Four Seasons
m0002b7b,The Jam
m0002b7b,The Streets
m0002b7b,The Teardrop Explodes
m0002b7b,The Walkmen
m0002b7b,Thin Lizzy
m0002b7d,Black to Comm
m0002b7d,Bronnt Industries Kapital
m0002b7d,Bubblemath
m0002b7d,Cosey Fanni Tutti
m0002b7d,Günter Schickert
m0002b7d,John Baker
m0002b7d,John Cale
m0002b7d,John Carpenter
m0002b7d,Julia Kent
m0002b7d,K. H. mirth
m0002b7d,Klaus Johann Grobe
m0002b7d,Lavinia Blackwell
m0002b7d,Liricas Analas
m0002b7d,Mellow Candle
m0002b7d,Moon Relay
m0002b7d,North Sea Radio Orchestra
m0002b7d,Sun City Girls
m0002b7d,The Comet Is Coming
m0002b7d,The Cosmic Range
m0002b7g,4th Street Orchestra
m0002b7g,Allen Stone
m0002b7g,Anderson .Paak
m0002b7g,Aswad
m0002b7g,Bunny Wailer
m0002b7g,Daniel Knox
m0002b7g,Diana Brown & Barrie K Sharpe
m0002b7g,Ijahman Levi
m0002b7g,Jessica Pratt
m0002b7g,Jodie Abacus
m0002b7g,Killing Joke
m0002b7g,Led Zeppelin
m0002b7g,MGMT
m0002b7g,Mina
m0002b7g,Planningtorock
m0002b7g,Richard Ashcroft
m0002b7g,Roberta Flack
m0002b7g,Salif Keita
m0002b7g,Sick of It All
m0002b7g,Smith & Mighty
m0002b7g,Soho
m0002b7g,Stepbrother
m0002b7g,Strong Asian Mothers
m0002b7g,The Strokes
m0002b7g,The Temptations
m0002b7g,Toro y Moi
m0002b7j,Berry Brown
m0002b7j,Cat Ryan
m0002b7j,Dilettante
m0002b7j,Faodail
m0002b7j,Freya Beer
m0002b7j,Horseflies
m0002b7j,Johnny Greystoke
m0002b7j,Make Friends
m0002b7j,Nardeydey
m0002b7j,Park Hotel
m0002b7j,RYD
m0002b7j,Spotlight Kid
m0002b7j,The Android Angel
m0002b7j,Wit
m0002b7j,wrighty & Stefan Brown
m0002b7l,Black Axe
m0002b7l,Huw Lloyd-Langton
m0002b7l,Renaissance
m0002b7n,Adele
m0002b7n,AlunaGeorge
m0002b7n,Anna Calvi
m0002b7n,Baloji
m0002b7n,Beirut
m0002b7n,Belle and Sebastian
m0002b7n,Bill Ryder-Jones
m0002b7n,Dim Zach
m0002b7n,Echo & The Bunnymen
